gram@eh2000;@eh2000;123.341;123.492;151;были;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;643;conj;_
gram@eh2000;@eh2000;123.644;123.795;152;какие_то;какой-то;DET;_;Case=Nom|Number=Plur;153;det;_
gram@eh2000;@eh2000;123.947;124.098;153;проблемы;проблема;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;807;nsubj;_
gram@eh2000;@eh2000;124.553;124.704;154;/;/;PUNCT;_;_;158;punct;_
gram@eh2000;@eh2000;124.704;124.856;155;и;и;CCONJ;_;_;158;cc;_
gram@eh2000;@eh2000;125.007;125.159;156;дальше;далеко;ADV;_;Degree=Cmp;158;advmod;_
gram@eh2000;@eh2000;125.31;125.461;157;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;158;nsubj;_
gram@eh2000;@eh2000;125.613;125.764;158;начали;начать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;4;conj;_
gram@eh2000;@eh2000;125.916;126.067;159;смотреть;смотреть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;158;xcomp;_
gram@eh2000;@eh2000;126.219;126.37;160;молодых;молодой;ADJ;_;Animacy=Anim|Case=Acc|Degree=Pos|Number=Plur;161;amod;_
gram@eh2000;@eh2000;126.522;126.673;161;лошадей;лошадь;NOUN;_;Animacy=Anim|Case=Acc|Gender=Fem|Number=Plur;159;obj;_
gram@eh2000;@eh2000;126.673;126.825;162;/;/;PUNCT;_;_;414;punct;_
gram@eh2000;@eh2000;126.825;126.976;163;/;/;PUNCT;_;_;166;punct;_
gram@eh2000;@eh2000;126.976;127.128;164;когда;когда;SCONJ;_;_;166;mark;_
gram@eh2000;@eh2000;127.279;127.431;165;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;166;nsubj;_
gram@eh2000;@eh2000;127.582;127.734;166;увидели;видеть;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;487;advcl;_
gram@eh2000;@eh2000;127.885;128.036;167;”липпера;”липпер;PROPN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;166;obj;_
gram@eh2000;@eh2000;128.188;128.339;168;в;в;ADP;_;_;169;case;_
gram@eh2000;@eh2000;128.491;128.642;169;конюшне;конюшнЯ;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;166;obl;_
